stationID,obsTimeUtc,obsTimeLocal,solarRadiation,lon,epoch,lat,uv,winddir,humidity,imperial.temp,imperial.heatIndex,imperial.dewpt,imperial.windChill,imperial.windSpeed,imperial.windGust,imperial.pressure,imperial.precipRate,imperial.precipTotal
KWASEATT2743,2022-08-05T11:59:50Z,2022-08-05 04:59:50,0.02,-122.373,1659700790,47.532,0,344,87,54,54,50,54,0,2,29.79,0,0
KWASEATT2743,2022-08-05T12:59:48Z,2022-08-05 05:59:48,4.92,-122.373,1659704388,47.532,0,5,90,53,53,50,53,0,1,29.8,0,0
KWASEATT2743,2022-08-05T13:59:46Z,2022-08-05 06:59:46,25.3,-122.373,1659707986,47.532,0,7,91,52,52,50,52,0,1,29.8,0,0
KWASEATT2743,2022-08-05T14:59:44Z,2022-08-05 07:59:44,42.89,-122.373,1659711584,47.532,0,355,86,55,55,51,55,0,2,29.81,0,0
KWASEATT2743,2022-08-05T15:59:57Z,2022-08-05 08:59:57,444.96,-122.373,1659715197,47.532,4,348,79,59,59,52,59,1,3,29.81,0,0
KWASEATT2743,2022-08-05T16:59:56Z,2022-08-05 09:59:56,470.93,-122.373,1659718796,47.532,4,7,71,63,63,53,63,1,2,29.81,0,0
KWASEATT2743,2022-08-05T17:59:54Z,2022-08-05 10:59:54,797.99,-122.373,1659722394,47.532,7,28,67,65,65,54,65,1,3,29.8,0,0
KWASEATT2743,2022-08-05T18:59:52Z,2022-08-05 11:59:52,902.5,-122.373,1659725992,47.532,8,343,63,67,67,54,67,1,3,29.8,0,0
KWASEATT2743,2022-08-05T19:59:50Z,2022-08-05 12:59:50,910.49,-122.373,1659729590,47.532,8,21,57,69,69,54,69,2,5,29.79,0,0
KWASEATT2743,2022-08-05T20:59:47Z,2022-08-05 13:59:47,910.54,-122.373,1659733187,47.532,8,248,58,70,70,55,70,2,5,29.79,0,0
KWASEATT2743,2022-08-05T21:59:44Z,2022-08-05 14:59:44,882.15,-122.373,1659736784,47.532,8,27,56,72,71,55,72,1,3,29.77,0,0
KWASEATT2743,2022-08-05T22:59:58Z,2022-08-05 15:59:58,794.88,-122.373,1659740398,47.532,7,8,56,72,71,55,72,2,4,29.77,0,0
KWASEATT2743,2022-08-05T23:59:55Z,2022-08-05 16:59:55,650.32,-122.373,1659743995,47.532,6,47,54,73,72,56,73,1,3,29.75,0,0
KWASEATT2743,2022-08-06T00:59:53Z,2022-08-05 17:59:53,56.01,-122.373,1659747593,47.532,0,4,59,70,70,55,70,1,3,29.74,0,0
KWASEATT2743,2022-08-06T01:59:50Z,2022-08-05 18:59:50,45.56,-122.373,1659751190,47.532,0,15,61,69,69,55,69,1,3,29.73,0,0
KWASEATT2743,2022-08-06T02:59:48Z,2022-08-05 19:59:48,38.4,-122.373,1659754788,47.532,0,13,63,68,68,55,68,1,2,29.73,0,0
KWASEATT2743,2022-08-06T03:59:45Z,2022-08-05 20:59:45,17.03,-122.373,1659758385,47.532,0,13,63,66,66,53,66,1,2,29.74,0,0
KWASEATT2743,2022-08-06T04:59:59Z,2022-08-05 21:59:59,0.16,-122.373,1659761999,47.532,0,30,63,65,65,52,65,0,2,29.75,0,0
KWASEATT2743,2022-08-06T05:59:56Z,2022-08-05 22:59:56,0.02,-122.373,1659765596,47.532,0,39,61,65,65,51,65,0,1,29.76,0,0
KWASEATT2743,2022-08-06T06:59:59Z,2022-08-05 23:59:59,0.02,-122.373,1659769199,47.532,0,171,68,62,62,52,62,0,0,29.77,0,0
KWASEATT2743,2022-08-06T07:59:51Z,2022-08-06 00:59:51,0.02,-122.373,1659772791,47.532,0,162,73,61,61,52,61,0,0,29.77,0,0
KWASEATT2743,2022-08-06T08:59:49Z,2022-08-06 01:59:49,0.02,-122.373,1659776389,47.532,0,130,76,59,59,52,59,0,0,29.77,0,0
KWASEATT2743,2022-08-06T09:59:46Z,2022-08-06 02:59:46,0.02,-122.373,1659779986,47.532,0,157,78,59,59,52,59,0,0,29.77,0,0
KWASEATT2743,2022-08-06T10:59:44Z,2022-08-06 03:59:44,0.02,-122.373,1659783584,47.532,0,137,81,58,58,52,58,0,0,29.77,0,0
KWASEATT2743,2022-08-06T11:59:57Z,2022-08-06 04:59:57,0.02,-122.373,1659787197,47.532,0,67,83,57,57,52,57,0,0,29.78,0,0
KWASEATT2743,2022-08-06T12:59:55Z,2022-08-06 05:59:55,4.62,-122.373,1659790795,47.532,0,145,86,55,55,51,55,0,0,29.79,0,0
KWASEATT2743,2022-08-06T13:59:52Z,2022-08-06 06:59:52,27.62,-122.373,1659794392,47.532,0,155,88,54,54,51,54,0,0,29.8,0,0
KWASEATT2743,2022-08-06T14:59:50Z,2022-08-06 07:59:50,39.52,-122.373,1659797990,47.532,0,356,81,59,59,53,59,0,0,29.81,0,0
KWASEATT2743,2022-08-06T15:59:47Z,2022-08-06 08:59:47,410.5,-122.373,1659801587,47.532,4,2,72,64,64,55,64,1,2,29.81,0,0
KWASEATT2743,2022-08-06T16:59:45Z,2022-08-06 09:59:45,606.78,-122.373,1659805185,47.532,5,3,68,68,68,57,68,1,2,29.82,0,0
KWASEATT2743,2022-08-06T17:59:59Z,2022-08-06 10:59:59,763.85,-122.373,1659808799,47.532,7,307,60,72,72,58,72,1,3,29.82,0,0
KWASEATT2743,2022-08-06T18:59:56Z,2022-08-06 11:59:56,869.46,-122.373,1659812396,47.532,8,352,53,75,74,57,75,1,4,29.82,0,0
KWASEATT2743,2022-08-06T19:59:54Z,2022-08-06 12:59:54,910.46,-122.373,1659815994,47.532,8,22,46,78,77,56,78,1,3,29.81,0,0
KWASEATT2743,2022-08-06T20:59:50Z,2022-08-06 13:59:50,910.97,-122.373,1659819590,47.532,8,31,41,79,78,53,79,1,4,29.8,0,0
KWASEATT2743,2022-08-06T21:59:48Z,2022-08-06 14:59:48,884.94,-122.373,1659823188,47.532,8,21,37,81,80,53,81,1,3,29.79,0,0
KWASEATT2743,2022-08-06T22:59:45Z,2022-08-06 15:59:45,799.01,-122.373,1659826785,47.532,7,35,35,81,80,51,81,1,3,29.78,0,0
KWASEATT2743,2022-08-06T23:59:59Z,2022-08-06 16:59:59,656.18,-122.373,1659830399,47.532,6,30,39,80,80,54,80,1,3,29.77,0,0
KWASEATT2743,2022-08-07T00:59:57Z,2022-08-06 17:59:57,55.14,-122.373,1659833997,47.532,0,16,44,77,76,54,77,1,3,29.76,0,0
KWASEATT2743,2022-08-07T01:59:54Z,2022-08-06 18:59:54,37.65,-122.373,1659837594,47.532,0,9,48,75,75,55,75,1,3,29.75,0,0
KWASEATT2743,2022-08-07T02:59:52Z,2022-08-06 19:59:52,37.73,-122.373,1659841192,47.532,0,23,50,74,73,55,74,1,2,29.75,0,0
KWASEATT2743,2022-08-07T03:59:49Z,2022-08-06 20:59:49,16.58,-122.373,1659844789,47.532,0,37,53,72,71,54,72,0,2,29.75,0,0
KWASEATT2743,2022-08-07T04:59:47Z,2022-08-06 21:59:47,0.13,-122.373,1659848387,47.532,0,58,58,69,69,54,69,0,0,29.76,0,0
KWASEATT2743,2022-08-07T05:59:44Z,2022-08-06 22:59:44,0.02,-122.373,1659851984,47.532,0,181,64,66,66,54,66,0,0,29.76,0,0
KWASEATT2743,2022-08-07T06:59:59Z,2022-08-06 23:59:59,0.02,-122.373,1659855599,47.532,0,195,69,64,64,54,64,0,0,29.76,0,0
KWASEATT2743,2022-08-07T07:59:55Z,2022-08-07 00:59:55,0.02,-122.373,1659859195,47.532,0,79,68,65,65,54,65,0,0,29.76,0,0
KWASEATT2743,2022-08-07T08:59:53Z,2022-08-07 01:59:53,0.02,-122.373,1659862793,47.532,0,104,68,64,64,53,64,0,0,29.77,0,0
KWASEATT2743,2022-08-07T09:59:50Z,2022-08-07 02:59:50,0.02,-122.373,1659866390,47.532,0,172,67,63,63,52,63,0,0,29.76,0,0
KWASEATT2743,2022-08-07T10:59:48Z,2022-08-07 03:59:48,0.02,-122.373,1659869988,47.532,0,155,74,61,61,52,61,0,0,29.76,0,0
KWASEATT2743,2022-08-07T11:59:45Z,2022-08-07 04:59:45,0.02,-122.373,1659873585,47.532,0,79,72,62,62,53,62,0,0,29.76,0,0
KWASEATT2743,2022-08-07T12:59:59Z,2022-08-07 05:59:59,4.68,-122.373,1659877199,47.532,0,138,76,61,61,53,61,0,0,29.76,0,0
KWASEATT2743,2022-08-07T13:59:56Z,2022-08-07 06:59:56,27.32,-122.373,1659880796,47.532,0,167,83,61,61,56,61,0,0,29.77,0,0
KWASEATT2743,2022-08-07T14:59:54Z,2022-08-07 07:59:54,39.89,-122.373,1659884394,47.532,0,274,80,63,63,57,63,0,1,29.78,0,0
KWASEATT2743,2022-08-07T15:59:51Z,2022-08-07 08:59:51,404.48,-122.373,1659887991,47.532,3,340,70,67,67,57,67,0,1,29.79,0,0
KWASEATT2743,2022-08-07T16:59:51Z,2022-08-07 09:59:51,598.18,-122.373,1659891591,47.532,5,350,61,72,72,58,72,1,2,29.79,0,0
KWASEATT2743,2022-08-07T17:59:48Z,2022-08-07 10:59:48,745.94,-122.373,1659895188,47.532,7,263,52,77,77,58,77,1,2,29.79,0,0
KWASEATT2743,2022-08-07T18:59:46Z,2022-08-07 11:59:46,859.66,-122.373,1659898786,47.532,8,47,45,80,80,57,80,1,2,29.78,0,0
KWASEATT2743,2022-08-07T19:59:59Z,2022-08-07 12:59:59,898.25,-122.373,1659902399,47.532,8,57,43,83,82,58,83,1,2,29.77,0,0
KWASEATT2743,2022-08-07T20:59:56Z,2022-08-07 13:59:56,899.49,-122.373,1659905996,47.532,8,36,42,84,84,59,84,1,3,29.75,0,0
KWASEATT2743,2022-08-07T21:59:54Z,2022-08-07 14:59:54,869.41,-122.373,1659909594,47.532,8,30,38,85,84,57,85,1,4,29.74,0,0
KWASEATT2743,2022-08-07T22:59:52Z,2022-08-07 15:59:52,783.05,-122.373,1659913192,47.532,7,42,37,86,85,57,86,1,3,29.73,0,0
KWASEATT2743,2022-08-07T23:59:50Z,2022-08-07 16:59:50,639.6,-122.373,1659916790,47.532,6,44,39,85,84,57,85,1,3,29.71,0,0
KWASEATT2743,2022-08-08T00:59:48Z,2022-08-07 17:59:48,82.49,-122.373,1659920388,47.532,0,26,43,82,82,57,82,1,4,29.7,0,0
KWASEATT2743,2022-08-08T01:59:46Z,2022-08-07 18:59:46,50.57,-122.373,1659923986,47.532,0,348,44,80,80,57,80,1,3,29.68,0,0
KWASEATT2743,2022-08-08T02:59:44Z,2022-08-07 19:59:44,38.78,-122.373,1659927584,47.532,0,14,47,79,78,57,79,1,2,29.68,0,0
KWASEATT2743,2022-08-08T03:59:57Z,2022-08-07 20:59:57,17.39,-122.373,1659931197,47.532,0,43,54,75,75,58,75,0,1,29.68,0,0
KWASEATT2743,2022-08-08T04:59:56Z,2022-08-07 21:59:56,0.1,-122.373,1659934796,47.532,0,51,57,73,73,57,73,0,2,29.69,0,0
KWASEATT2743,2022-08-08T05:59:53Z,2022-08-07 22:59:53,0.02,-122.373,1659938393,47.532,0,101,64,70,70,58,70,0,0,29.69,0,0
KWASEATT2743,2022-08-08T06:59:59Z,2022-08-07 23:59:59,0.02,-122.373,1659941999,47.532,0,96,67,68,68,57,68,0,0,29.7,0,0
KWASEATT2743,2022-08-08T07:59:49Z,2022-08-08 00:59:49,0.02,-122.373,1659945589,47.532,0,188,72,66,66,57,66,0,0,29.7,0,0
KWASEATT2743,2022-08-08T08:59:47Z,2022-08-08 01:59:47,0.02,-122.373,1659949187,47.532,0,188,74,64,64,56,64,0,0,29.7,0,0
KWASEATT2743,2022-08-08T09:59:44Z,2022-08-08 02:59:44,0.02,-122.373,1659952784,47.532,0,178,74,63,63,55,63,0,0,29.7,0,0
KWASEATT2743,2022-08-08T10:59:44Z,2022-08-08 03:59:44,0.02,-122.373,1659956384,47.532,0,177,78,62,62,55,62,0,0,29.7,0,0
KWASEATT2743,2022-08-08T11:59:57Z,2022-08-08 04:59:57,0.02,-122.373,1659959997,47.532,0,186,83,61,61,56,61,0,0,29.7,0,0
KWASEATT2743,2022-08-08T12:59:56Z,2022-08-08 05:59:56,4.29,-122.373,1659963596,47.532,0,175,86,60,60,56,60,0,0,29.7,0,0
KWASEATT2743,2022-08-08T13:59:53Z,2022-08-08 06:59:53,28.46,-122.373,1659967193,47.532,0,167,79,62,62,55,62,0,0,29.7,0,0
KWASEATT2743,2022-08-08T14:59:51Z,2022-08-08 07:59:51,41.09,-122.373,1659970791,47.532,0,58,72,66,66,57,66,0,1,29.71,0,0
KWASEATT2743,2022-08-08T15:59:48Z,2022-08-08 08:59:48,387.95,-122.373,1659974388,47.532,3,332,69,69,69,58,69,0,1,29.71,0,0
KWASEATT2743,2022-08-08T16:59:49Z,2022-08-08 09:59:49,594.94,-122.373,1659977989,47.532,5,37,61,74,74,60,74,0,1,29.71,0,0
KWASEATT2743,2022-08-08T17:59:48Z,2022-08-08 10:59:48,734.44,-122.373,1659981588,47.532,7,357,54,79,79,61,79,1,2,29.71,0,0
KWASEATT2743,2022-08-08T18:59:45Z,2022-08-08 11:59:45,862.11,-122.373,1659985185,47.532,8,38,50,81,82,61,81,1,2,29.7,0,0
KWASEATT2743,2022-08-08T19:59:44Z,2022-08-08 12:59:44,905.12,-122.373,1659988784,47.532,8,55,47,84,84,62,84,1,2,29.7,0,0
KWASEATT2743,2022-08-08T20:59:58Z,2022-08-08 13:59:58,906,-122.373,1659992398,47.532,8,69,43,86,86,61,86,1,2,29.68,0,0
KWASEATT2743,2022-08-08T21:59:55Z,2022-08-08 14:59:55,871.16,-122.373,1659995995,47.532,8,61,40,87,87,60,87,1,2,29.67,0,0
KWASEATT2743,2022-08-08T22:59:53Z,2022-08-08 15:59:53,771.89,-122.373,1659999593,47.532,7,41,37,88,87,59,88,1,2,29.66,0,0
KWASEATT2743,2022-08-08T23:59:50Z,2022-08-08 16:59:50,664.58,-122.373,1660003190,47.532,6,48,39,87,87,60,87,1,3,29.64,0,0
KWASEATT2743,2022-08-09T00:59:48Z,2022-08-08 17:59:48,130.96,-122.373,1660006788,47.532,1,17,43,83,83,59,83,1,3,29.62,0,0
KWASEATT2743,2022-08-09T01:59:45Z,2022-08-08 18:59:45,105.99,-122.373,1660010385,47.532,1,44,40,82,82,56,82,1,2,29.62,0,0
KWASEATT2743,2022-08-09T02:59:46Z,2022-08-08 19:59:46,42.67,-122.373,1660013986,47.532,0,44,42,80,80,55,80,0,2,29.62,0,0
KWASEATT2743,2022-08-09T03:59:59Z,2022-08-08 20:59:59,16.46,-122.373,1660017599,47.532,0,49,47,77,76,55,77,0,1,29.63,0,0
KWASEATT2743,2022-08-09T04:59:45Z,2022-08-08 21:59:45,0.08,-122.373,1660021185,47.532,0,77,55,73,73,56,73,0,0,29.65,0,0
KWASEATT2743,2022-08-09T05:59:58Z,2022-08-08 22:59:58,0.02,-122.373,1660024798,47.532,0,41,64,70,69,57,70,0,1,29.66,0,0
KWASEATT2743,2022-08-09T06:59:59Z,2022-08-08 23:59:59,0.02,-122.373,1660028399,47.532,0,32,75,66,66,58,66,1,2,29.67,0,0
KWASEATT2743,2022-08-09T07:59:53Z,2022-08-09 00:59:53,0.02,-122.373,1660031993,47.532,0,27,84,61,61,57,61,1,3,29.68,0,0
KWASEATT2743,2022-08-09T08:59:51Z,2022-08-09 01:59:51,0.02,-122.373,1660035591,47.532,0,33,88,60,60,57,60,2,4,29.69,0,0
KWASEATT2743,2022-08-09T09:59:48Z,2022-08-09 02:59:48,0.02,-122.373,1660039188,47.532,0,34,90,59,59,57,59,1,3,29.7,0,0
KWASEATT2743,2022-08-09T10:59:46Z,2022-08-09 03:59:46,0.02,-122.373,1660042786,47.532,0,27,91,59,59,57,59,1,3,29.7,0,0
KWASEATT2743,2022-08-09T11:59:59Z,2022-08-09 04:59:59,0.02,-122.373,1660046399,47.532,0,14,92,59,59,57,59,1,3,29.71,0,0
KWASEATT2743,2022-08-09T12:59:57Z,2022-08-09 05:59:57,1.41,-122.373,1660049997,47.532,0,18,92,59,59,57,59,1,2,29.71,0,0
KWASEATT2743,2022-08-09T13:59:55Z,2022-08-09 06:59:55,8.22,-122.373,1660053595,47.532,0,30,92,59,59,57,59,0,1,29.7,0,0
KWASEATT2743,2022-08-09T14:59:52Z,2022-08-09 07:59:52,20.54,-122.373,1660057192,47.532,0,359,93,59,59,57,59,0,2,29.7,0,0
KWASEATT2743,2022-08-09T15:59:50Z,2022-08-09 08:59:50,89.71,-122.373,1660060790,47.532,0,310,93,59,59,57,59,1,2,29.71,0,0
KWASEATT2743,2022-08-09T16:59:47Z,2022-08-09 09:59:47,789.71,-122.373,1660064387,47.532,7,346,89,61,61,58,61,0,1,29.71,0,0
KWASEATT2743,2022-08-09T17:59:44Z,2022-08-09 10:59:44,551.16,-122.373,1660067984,47.532,5,23,85,63,63,58,63,1,2,29.69,0,0
KWASEATT2743,2022-08-09T18:59:58Z,2022-08-09 11:59:58,243.99,-122.373,1660071598,47.532,2,69,84,64,64,59,64,0,1,29.7,0,0
KWASEATT2743,2022-08-09T19:59:56Z,2022-08-09 12:59:56,197.26,-122.373,1660075196,47.532,1,41,84,63,63,59,63,0,1,29.69,0,0
KWASEATT2743,2022-08-09T20:59:54Z,2022-08-09 13:59:54,958.08,-122.373,1660078794,47.532,9,334,79,66,66,60,66,1,2,29.68,0,0
KWASEATT2743,2022-08-09T21:59:51Z,2022-08-09 14:59:51,965.45,-122.373,1660082391,47.532,9,43,75,68,68,60,68,1,3,29.66,0,0
KWASEATT2743,2022-08-09T22:59:49Z,2022-08-09 15:59:49,780.83,-122.373,1660085989,47.532,7,52,65,73,74,61,73,1,2,29.65,0,0
KWASEATT2743,2022-08-09T23:59:47Z,2022-08-09 16:59:47,805.3,-122.373,1660089587,47.532,7,34,58,76,76,60,76,1,2,29.64,0,0
KWASEATT2743,2022-08-10T00:59:45Z,2022-08-09 17:59:45,83.07,-122.373,1660093185,47.532,0,44,62,74,74,60,74,0,1,29.63,0,0
KWASEATT2743,2022-08-10T01:59:58Z,2022-08-09 18:59:58,60.81,-122.373,1660096798,47.532,0,41,61,74,74,60,74,0,1,29.62,0,0
KWASEATT2743,2022-08-10T02:59:56Z,2022-08-09 19:59:56,43.39,-122.373,1660100396,47.532,0,63,65,73,73,61,73,0,1,29.61,0,0
KWASEATT2743,2022-08-10T03:59:53Z,2022-08-09 20:59:53,31.48,-122.373,1660103993,47.532,0,28,72,70,71,61,70,0,0,29.61,0,0
KWASEATT2743,2022-08-10T04:59:51Z,2022-08-09 21:59:51,0.06,-122.373,1660107591,47.532,0,140,75,68,68,60,68,0,0,29.62,0,0
KWASEATT2743,2022-08-10T05:59:49Z,2022-08-09 22:59:49,0.02,-122.373,1660111189,47.532,0,177,76,66,66,59,66,0,0,29.63,0,0
KWASEATT2743,2022-08-10T06:59:59Z,2022-08-09 23:59:59,0.02,-122.373,1660114799,47.532,0,197,76,66,66,58,66,0,0,29.63,0,0
KWASEATT2743,2022-08-10T07:59:44Z,2022-08-10 00:59:44,0.02,-122.373,1660118384,47.532,0,58,79,65,65,58,65,0,0,29.64,0,0
KWASEATT2743,2022-08-10T08:59:58Z,2022-08-10 01:59:58,0.02,-122.373,1660121998,47.532,0,70,83,63,63,58,63,0,0,29.64,0,0
KWASEATT2743,2022-08-10T09:59:55Z,2022-08-10 02:59:55,0.02,-122.373,1660125595,47.532,0,60,86,60,60,56,60,0,1,29.65,0,0
KWASEATT2743,2022-08-10T10:59:53Z,2022-08-10 03:59:53,0.02,-122.373,1660129193,47.532,0,46,88,60,60,57,60,0,1,29.66,0,0
KWASEATT2743,2022-08-10T11:59:50Z,2022-08-10 04:59:50,0.02,-122.373,1660132790,47.532,0,25,91,59,59,57,59,1,3,29.67,0,0
KWASEATT2743,2022-08-10T12:59:48Z,2022-08-10 05:59:48,2.44,-122.373,1660136388,47.532,0,20,92,59,59,57,59,2,4,29.69,0,0
KWASEATT2743,2022-08-10T13:59:45Z,2022-08-10 06:59:45,33.77,-122.373,1660139985,47.532,0,15,91,59,59,57,59,2,4,29.71,0,0
KWASEATT2743,2022-08-10T14:59:59Z,2022-08-10 07:59:59,103.58,-122.373,1660143599,47.532,1,30,89,60,60,57,60,2,5,29.72,0,0
KWASEATT2743,2022-08-10T15:59:56Z,2022-08-10 08:59:56,142.35,-122.373,1660147196,47.532,1,26,87,61,61,58,61,1,4,29.75,0,0
KWASEATT2743,2022-08-10T16:59:54Z,2022-08-10 09:59:54,84.69,-122.373,1660150794,47.532,0,20,89,61,61,58,61,1,4,29.76,0.12,0.02
KWASEATT2743,2022-08-10T17:59:54Z,2022-08-10 10:59:54,192.12,-122.373,1660154394,47.532,1,355,95,61,61,59,61,1,2,29.77,0.97,0.18
KWASEATT2743,2022-08-10T18:59:52Z,2022-08-10 11:59:52,266.28,-122.373,1660157992,47.532,2,301,93,62,62,60,62,1,2,29.77,0,0.18
KWASEATT2743,2022-08-10T19:59:49Z,2022-08-10 12:59:49,527.08,-122.373,1660161589,47.532,5,5,89,64,64,61,64,2,5,29.78,0,0.18
KWASEATT2743,2022-08-10T20:59:46Z,2022-08-10 13:59:46,1165.41,-122.373,1660165186,47.532,11,53,85,66,66,62,66,2,5,29.79,0,0.18
KWASEATT2743,2022-08-10T21:59:45Z,2022-08-10 14:59:45,1107.58,-122.373,1660168785,47.532,10,29,81,68,68,62,68,2,5,29.8,0,0.18
KWASEATT2743,2022-08-10T22:59:58Z,2022-08-10 15:59:58,563.22,-122.373,1660172398,47.532,5,19,80,67,67,61,67,2,6,29.81,0,0.18
KWASEQUI431,2022-08-04T07:59:44Z,2022-08-04 00:59:44,0,-123.131965,1659599984,48.116646,0,20,94,56,56,55,56,0,0,29.83,0.07,0.01
KWASEQUI431,2022-08-04T08:59:44Z,2022-08-04 01:59:44,0,-123.131965,1659603584,48.116646,0,322,94,57,57,55,57,1,1,29.84,0,0.01
KWASEQUI431,2022-08-04T09:59:44Z,2022-08-04 02:59:44,0,-123.131965,1659607184,48.116646,0,313,94,56,56,55,56,0,1,29.85,0,0.01
KWASEQUI431,2022-08-04T10:59:44Z,2022-08-04 03:59:44,0,-123.131965,1659610784,48.116646,0,323,95,55,55,54,55,1,1,29.84,0,0.01
KWASEQUI431,2022-08-04T11:59:44Z,2022-08-04 04:59:44,0,-123.131965,1659614384,48.116646,0,318,97,55,55,54,55,1,1,29.84,0,0.01
KWASEQUI431,2022-08-04T12:59:44Z,2022-08-04 05:59:44,1.85,-123.131965,1659617984,48.116646,0,300,97,55,55,54,55,0,1,29.85,0,0.01
KWASEQUI431,2022-08-04T13:59:44Z,2022-08-04 06:59:44,39.26,-123.131965,1659621584,48.116646,0,334,98,55,55,54,55,1,1,29.87,0.05,0.02
KWASEQUI431,2022-08-04T14:59:44Z,2022-08-04 07:59:44,86.8,-123.131965,1659625184,48.116646,0,324,96,56,56,55,56,1,2,29.89,0,0.02
KWASEQUI431,2022-08-04T15:59:44Z,2022-08-04 08:59:44,187.83,-123.131965,1659628784,48.116646,1,297,92,57,57,55,57,1,2,29.89,0,0.02
KWASEQUI431,2022-08-04T16:59:44Z,2022-08-04 09:59:44,682.79,-123.131965,1659632384,48.116646,6,263,86,59,59,55,59,2,3,29.92,0,0.02
KWASEQUI431,2022-08-04T17:59:44Z,2022-08-04 10:59:44,707.14,-123.131965,1659635984,48.116646,6,298,77,63,63,56,63,3,4,29.93,0,0.02
KWASEQUI431,2022-08-04T18:59:44Z,2022-08-04 11:59:44,827.86,-123.131965,1659639584,48.116646,8,314,73,64,64,55,64,3,4,29.95,0,0.02
KWASEQUI431,2022-08-04T19:59:44Z,2022-08-04 12:59:44,883.85,-123.131965,1659643184,48.116646,8,323,73,65,65,56,65,3,4,29.97,0,0.02
KWASEQUI431,2022-08-04T20:59:44Z,2022-08-04 13:59:44,1058.83,-123.131965,1659646784,48.116646,10,315,72,65,65,56,65,3,5,29.98,0,0.02
KWASEQUI431,2022-08-04T21:59:44Z,2022-08-04 14:59:44,986.97,-123.131965,1659650384,48.116646,9,290,72,65,65,56,65,2,4,29.98,0,0.02
KWASEQUI431,2022-08-04T22:59:43Z,2022-08-04 15:59:43,786.12,-123.131965,1659653983,48.116646,7,287,73,63,63,55,63,2,4,29.98,0,0.02
KWASEQUI431,2022-08-04T23:59:59Z,2022-08-04 16:59:59,708.03,-123.131965,1659657599,48.116646,6,290,69,65,65,55,65,2,4,29.98,0,0.02
KWASEQUI431,2022-08-05T00:59:59Z,2022-08-04 17:59:59,547.85,-123.131965,1659661199,48.116646,5,298,68,64,64,54,64,2,3,29.97,0,0.02
KWASEQUI431,2022-08-05T01:59:59Z,2022-08-04 18:59:59,262.04,-123.131965,1659664799,48.116646,2,297,68,63,63,52,63,3,4,29.97,0,0.02
KWASEQUI431,2022-08-05T02:59:59Z,2022-08-04 19:59:59,106.25,-123.131965,1659668399,48.116646,1,307,74,60,60,52,60,2,4,29.97,0,0.02
KWASEQUI431,2022-08-05T03:59:59Z,2022-08-04 20:59:59,23.95,-123.131965,1659671999,48.116646,0,299,77,58,58,51,58,1,2,29.98,0,0.02
KWASEQUI431,2022-08-05T04:59:43Z,2022-08-04 21:59:43,0.47,-123.131965,1659675583,48.116646,0,287,81,57,57,51,57,1,1,29.99,0,0.02
KWASEQUI431,2022-08-05T05:59:59Z,2022-08-04 22:59:59,0,-123.131965,1659679199,48.116646,0,302,84,56,56,51,56,1,1,29.99,0,0.02
KWASEQUI431,2022-08-05T06:59:59Z,2022-08-04 23:59:59,0,-123.131965,1659682799,48.116646,0,296,88,55,55,51,55,1,2,30,0,0.02
KWASEQUI431,2022-08-05T07:59:59Z,2022-08-05 00:59:59,0,-123.131965,1659686399,48.116646,0,288,89,54,54,52,54,1,2,30,0,0
KWASEQUI431,2022-08-05T08:59:59Z,2022-08-05 01:59:59,0,-123.131965,1659689999,48.116646,0,293,90,54,54,51,54,1,2,30,0,0
KWASEQUI431,2022-08-05T09:59:59Z,2022-08-05 02:59:59,0,-123.131965,1659693599,48.116646,0,296,91,53,53,51,53,0,1,30,0,0
KWASEQUI431,2022-08-05T10:59:59Z,2022-08-05 03:59:59,0,-123.131965,1659697199,48.116646,0,305,93,52,52,50,52,0,0,30,0,0
KWASEQUI431,2022-08-05T11:59:59Z,2022-08-05 04:59:59,0,-123.131965,1659700799,48.116646,0,312,94,51,51,50,51,0,0,30,0,0
KWASEQUI431,2022-08-05T12:59:59Z,2022-08-05 05:59:59,3.53,-123.131965,1659704399,48.116646,0,313,94,51,51,50,51,0,0,30.01,0,0
KWASEQUI431,2022-08-05T13:59:59Z,2022-08-05 06:59:59,75.36,-123.131965,1659707999,48.116646,0,313,92,52,52,50,52,0,0,30.01,0,0
KWASEQUI431,2022-08-05T14:59:43Z,2022-08-05 07:59:43,164.1,-123.131965,1659711583,48.116646,1,331,85,55,55,50,55,0,0,30.02,0,0
KWASEQUI431,2022-08-05T15:59:59Z,2022-08-05 08:59:59,480.35,-123.131965,1659715199,48.116646,4,327,76,62,62,54,62,1,1,30.02,0,0
KWASEQUI431,2022-08-05T16:59:59Z,2022-08-05 09:59:59,671.65,-123.131965,1659718799,48.116646,6,323,73,64,64,55,64,1,2,30.02,0,0
KWASEQUI431,2022-08-05T17:59:59Z,2022-08-05 10:59:59,715.82,-123.131965,1659722399,48.116646,6,336,73,65,65,56,65,2,3,30.02,0,0
KWASEQUI431,2022-08-05T18:59:59Z,2022-08-05 11:59:59,723.68,-123.131965,1659725999,48.116646,7,348,72,66,66,57,66,3,4,30.02,0,0
KWASEQUI431,2022-08-05T19:59:59Z,2022-08-05 12:59:59,747.17,-123.131965,1659729599,48.116646,7,356,67,68,68,57,68,3,4,30.01,0,0
